Co,VOC,Temp,Hum,Label
18,182,26.91,61.32,0
18,182,26.91,61.35,0
27,182,26.91,61.37,0
18,185,26.93,61.16,0
17,183,26.94,61.13,0
23,182,26.95,61.15,0
18,181,26.95,61.12,0
17,182,26.97,61.05,0
18,182,26.96,61.09,0
16,188,26.97,60.95,0
14,182,26.96,61.06,0
18,182,26.97,61.14,0
23,180,26.99,61.14,0
17,183,26.98,61.35,0
0,183,26.97,61.53,0
26,184,26.98,61.56,0
18,180,26.99,61.53,0
16,190,26.99,61.57,0
20,193,26.99,61.62,0
17,184,26.98,61.61,0
18,185,27.0,61.49,0
18,185,27.02,61.3,0
17,167,27.01,61.23,0
18,200,27.02,61.19,0
9,184,27.03,61.29,0
20,183,27.02,61.37,0
26,186,27.03,61.46,0
17,182,27.03,61.43,0
18,185,27.04,61.4,0
18,184,27.06,61.41,0
18,186,27.04,61.55,0
18,187,27.05,61.55,0
19,185,27.06,61.61,0
15,187,27.06,61.67,0
22,185,27.06,61.7,0
18,187,27.07,61.55,0
10,189,27.08,61.55,0
21,190,27.09,61.48,0
20,191,27.1,61.45,0
18,198,27.12,61.3,0
17,190,27.1,61.38,0
18,188,27.13,61.47,0
0,189,27.1,61.47,0
18,193,27.13,61.53,0
19,192,27.13,61.57,0
18,193,27.12,61.57,0
25,190,27.13,61.59,0
20,192,27.12,61.72,0
18,193,27.14,61.75,0
19,188,27.12,61.8,0
16,197,27.15,61.87,0
30,195,27.16,61.92,0
0,194,27.14,61.86,0
15,199,27.17,61.86,0
17,194,27.16,61.78,0
17,195,27.17,61.73,0
17,198,27.2,61.63,0
30,194,27.18,61.67,0
17,194,27.19,61.74,0
18,196,27.19,61.67,0
9,192,27.2,61.76,0
18,204,27.2,61.69,0
15,192,27.2,61.66,0
17,191,27.22,61.85,0
19,190,27.21,61.91,0
19,187,27.22,61.92,0
25,189,27.23,61.94,0
14,188,27.22,61.95,0
16,187,27.22,61.93,0
21,175,27.23,61.89,0
18,190,27.23,61.89,0
18,181,27.25,61.91,0
20,177,27.26,61.96,0
16,189,27.23,62.11,0
18,185,27.23,62.22,0
17,189,27.24,62.3,0
18,187,27.23,62.31,0
18,182,27.23,62.34,0
19,187,27.24,62.41,0
18,185,27.25,62.46,0
17,188,27.26,62.45,0
18,185,27.25,62.44,0
18,187,27.25,62.25,0
19,186,27.26,62.38,0
15,200,27.26,62.5,0
42,187,27.26,62.41,0
9,187,27.27,62.44,0
18,188,27.26,62.27,0
17,188,27.28,62.23,0
0,188,27.28,62.13,0
18,187,27.29,61.98,0
17,189,27.3,62.03,0
0,189,27.3,62.16,0
18,186,27.3,62.17,0
18,189,27.3,62.21,0
13,189,27.3,62.26,0
21,181,27.3,62.3,0
17,192,27.31,62.35,0
19,187,27.31,62.39,0
20,190,27.31,62.42,0
20,188,27.32,62.42,0
24,188,27.32,62.46,0
26,188,27.33,62.35,0
18,187,27.35,62.24,0
30,189,27.35,62.21,0
18,189,27.36,62.16,0
18,187,27.36,62.2,0
22,187,27.38,62.24,0
18,193,27.37,62.28,0
20,200,27.36,62.28,0
18,190,27.37,62.31,0
17,192,27.36,62.54,0
17,172,27.35,62.57,0
16,191,27.36,62.62,0
15,190,27.37,62.76,0
17,199,27.36,62.81,0
19,193,27.36,62.76,0
18,191,27.37,62.7,0
8,190,27.38,62.66,0
18,191,27.39,62.58,0
19,191,27.39,62.55,0
16,191,27.41,62.57,0
14,192,27.4,62.6,0
18,192,27.39,62.61,0
18,190,27.4,62.63,0
9,191,27.39,62.63,0
16,191,27.42,62.59,0
23,193,27.43,62.68,0
17,186,27.42,62.72,0
19,185,27.41,62.8,0
13,192,27.43,62.81,0
27,192,27.42,62.86,0
18,189,27.41,62.85,0
18,189,27.43,62.82,0
21,192,27.43,62.8,0
18,173,27.43,62.77,0
20,192,27.45,62.72,0
2,191,27.46,62.61,0
17,203,27.47,62.67,0
18,192,27.46,62.69,0
41,190,27.46,62.76,0
19,191,27.45,62.87,0
9,185,27.46,62.88,0
19,189,27.47,62.92,0
14,190,27.46,62.91,0
17,190,27.47,62.91,0
8,187,27.46,62.89,0
25,191,27.47,62.88,0
18,192,27.48,62.95,0
16,190,27.48,62.96,0
18,191,27.48,62.95,0
19,198,27.49,62.87,0
22,190,27.49,62.92,0
19,190,27.5,62.85,0
18,188,27.5,62.94,0
18,189,27.5,62.85,0
21,190,27.49,62.93,0
12,190,27.5,63.0,0
18,189,27.51,62.97,0
18,189,27.51,62.94,0
19,189,27.52,62.99,0
14,190,27.53,63.01,0
20,191,27.51,63.03,0
18,190,27.53,63.1,0
17,190,27.51,63.04,0
23,185,27.52,63.05,0
20,188,27.54,63.11,0
19,189,27.54,63.01,0
17,189,27.54,62.94,0
17,188,27.56,62.88,0
18,190,27.56,62.84,0
18,189,27.55,62.88,0
21,205,27.57,62.92,0
10,189,27.58,62.92,0
11,189,27.57,62.91,0
17,187,27.58,62.95,0
18,196,27.57,63.04,0
19,193,27.56,63.11,0
17,188,27.56,63.18,0
18,189,27.57,63.2,0
33,189,27.58,63.19,0
21,189,27.56,63.26,0
18,187,27.57,63.32,0
19,189,27.59,63.32,0
18,190,27.59,63.26,0
18,189,27.58,63.14,0
18,190,27.59,63.07,0
18,191,27.6,63.12,0
18,185,27.61,62.99,0
41,189,27.62,63.1,0
12,189,27.6,63.12,0
18,188,27.61,63.24,0
39,189,27.61,63.2,0
18,191,27.62,63.32,0
42,189,27.61,63.34,0
23,189,27.62,63.29,0
19,188,27.63,63.37,0
28,187,27.62,63.4,0
19,188,27.62,63.33,0
18,189,27.63,63.27,0
24,191,27.64,63.14,0
17,199,27.65,63.16,0
23,173,27.65,63.06,0
19,192,27.65,63.02,0
18,189,27.66,63.05,0
10,189,27.68,63.05,0
20,189,27.67,63.04,0
18,193,27.68,62.99,0
19,188,27.68,63.14,0
27,188,27.68,63.2,0
18,190,27.69,63.25,0
16,186,27.68,63.29,0
18,188,27.69,63.38,0
17,190,27.69,63.43,0
18,190,27.67,63.52,0
19,192,27.69,63.5,0
16,188,27.69,63.37,0
0,189,27.69,63.38,0
23,191,27.71,63.31,0
9,189,27.7,63.25,0
29,188,27.72,63.27,0
16,190,27.72,63.24,0
0,188,27.73,63.2,0
15,188,27.72,63.31,0
7,187,27.73,63.34,0
15,187,27.71,63.46,0
15,187,27.73,63.52,0
16,188,27.72,63.56,0
17,188,27.73,63.59,0
19,187,27.73,63.59,0
39,187,27.72,63.54,0
15,202,27.72,63.6,0
18,189,27.73,63.56,0
19,187,27.73,63.5,0
15,183,27.75,63.53,0
18,187,27.75,63.43,0
17,187,27.76,63.46,0
39,188,27.76,63.45,0
25,189,27.77,63.45,0
27,188,27.77,63.44,0
18,189,27.76,63.5,0
16,188,27.77,63.49,0
18,188,27.77,63.54,0
16,187,27.76,63.65,0
19,187,27.76,63.7,0
25,187,27.76,63.81,0
18,188,27.77,63.84,0
16,187,27.77,63.76,0
16,187,27.77,63.81,0
18,187,27.77,63.78,0
18,108,27.77,63.78,0
17,108,27.79,63.7,0
19,109,27.79,63.63,0
18,106,27.78,63.6,0
16,110,27.81,63.55,0
19,104,27.82,63.49,0
17,114,27.81,63.56,0
17,109,27.8,63.55,0
18,128,27.81,63.67,0
15,108,27.81,63.65,0
18,108,27.8,63.73,0
22,126,27.82,63.76,0
17,121,27.81,63.77,0
15,107,27.82,63.87,0
0,109,27.79,63.98,0
18,111,27.81,63.92,0
16,109,27.82,63.92,0
11,110,27.83,63.88,0
17,105,27.83,63.86,0
18,177,27.83,63.87,0
14,188,27.85,63.86,0
11,193,27.85,63.82,0
20,191,27.85,63.88,0
18,189,27.85,63.9,0
10,190,27.84,63.96,0
18,189,27.85,64.0,0
15,192,27.84,64.03,0
18,193,27.84,64.01,0
18,194,27.84,64.0,0
19,190,27.84,63.97,0
37,192,27.85,64.11,0
22,198,27.84,64.11,0
18,198,27.85,64.08,0
40,200,27.86,63.93,0
17,198,27.87,63.88,0
14,199,27.86,63.87,0
4,200,27.87,63.93,0
17,219,27.88,63.98,0
18,200,27.87,63.96,0
19,200,27.87,64.07,0
27,198,27.87,64.19,0
15,201,27.87,64.28,0
21,200,27.86,64.23,0
9,200,27.86,64.28,0
18,201,27.87,64.35,0
17,200,27.88,64.33,0
15,200,27.87,64.35,0
19,200,27.87,64.33,0
30,199,27.87,64.28,0
24,201,27.88,64.29,0
18,202,27.89,64.2,0
18,200,27.89,64.27,0
23,201,27.9,64.27,0
26,201,27.9,64.17,0
17,201,27.91,64.14,0
18,199,27.92,64.18,0
19,201,27.91,64.23,0
17,201,27.92,64.24,0
24,199,27.93,64.31,0
21,198,27.93,64.31,0
18,200,27.93,64.34,0
19,182,27.93,64.35,0
51,201,27.94,64.33,0
19,200,27.93,64.25,0
28,203,27.94,64.17,0
21,214,27.96,64.14,0
18,201,27.97,64.05,0
23,199,27.96,64.01,0
17,203,27.97,63.95,0
17,197,27.98,63.91,0
17,181,28.0,63.96,0
16,201,27.98,64.05,0
18,198,27.98,64.13,0
18,200,27.98,64.17,0
23,200,28.0,64.16,0
18,199,27.98,64.17,0
19,194,27.98,64.25,0
11,195,27.99,64.38,0
27,192,27.99,64.35,0
27,192,27.98,64.35,0
15,200,27.99,64.35,0
21,189,28.0,64.27,0
17,194,28.01,64.23,0
15,198,28.0,64.23,0
21,190,28.03,64.18,0
18,197,28.04,64.11,0
18,108,28.03,64.14,0
19,194,28.03,64.19,0
19,105,28.03,64.22,0
0,110,28.01,64.25,0
19,195,28.04,64.29,0
9,195,28.02,64.39,0
16,195,28.03,64.38,0
16,192,28.02,64.49,0
24,194,28.02,64.46,0
18,194,28.03,64.53,0
20,193,28.04,64.48,0
17,193,28.04,64.38,0
19,195,28.04,64.31,0
14,195,28.05,64.28,0
15,196,28.05,64.26,0
19,195,28.06,64.17,0
20,194,28.07,64.15,0
18,192,28.09,64.12,0
18,192,28.07,64.19,0
18,110,28.08,64.26,0
19,194,28.06,64.28,0
15,190,28.07,64.3,0
18,195,28.09,64.3,0
18,184,28.08,64.32,0
11,192,28.09,64.3,0
19,192,28.08,64.39,0
21,194,28.1,64.35,0
18,179,28.1,64.35,0
18,189,28.11,64.29,0
19,189,28.12,64.27,0
18,194,28.12,64.2,0
25,194,28.13,64.15,0
19,206,28.14,64.12,0
18,197,28.15,64.19,0
17,184,28.13,64.17,0
19,194,28.14,64.23,0
19,194,28.15,64.26,0
13,193,28.14,64.24,0
20,111,28.13,64.35,0
18,111,28.14,64.38,0
18,114,28.14,64.36,0
19,111,28.14,64.35,0
18,111,28.15,64.37,0
21,119,28.15,64.35,0
18,189,28.16,64.26,0
19,191,28.17,64.26,0
18,194,28.18,64.19,0
18,195,28.16,64.17,0
18,183,28.18,64.21,0
0,194,28.18,64.17,0
18,192,28.17,64.29,0
16,191,28.18,64.32,0
21,198,28.18,64.31,0
16,186,28.17,64.36,0
18,187,28.17,64.42,0
18,189,28.15,64.54,0
16,190,28.17,64.59,0
18,191,28.17,64.57,0
16,187,28.17,64.58,0
21,192,28.17,64.51,0
18,201,28.18,64.48,0
16,192,28.2,64.42,0
14,182,28.21,64.35,0
9,190,28.22,64.35,0
15,191,28.22,64.35,0
18,194,28.22,64.43,0
19,186,28.2,64.38,0
18,189,28.23,64.41,0
18,191,28.21,64.38,0
16,190,28.22,64.41,0
23,191,28.22,64.47,0
14,189,28.21,64.46,0
21,192,28.23,64.47,0
22,189,28.22,64.54,0
16,185,28.21,64.56,0
14,193,28.21,64.46,0
18,113,28.24,64.43,0
18,112,28.23,64.4,0
19,113,28.24,64.4,0
15,201,28.26,64.42,0
20,202,28.26,64.39,0
31,201,28.28,64.38,0
24,201,28.27,64.36,0
21,190,28.28,64.36,0
18,199,28.27,64.34,0
18,199,28.29,64.48,0
16,202,28.27,64.5,0
21,196,28.27,64.49,0
11,197,28.28,64.51,0
18,198,28.27,64.52,0
18,196,28.27,64.56,0
18,196,28.3,64.5,0
19,198,28.29,64.46,0
18,194,28.28,64.38,0
36,198,28.32,64.32,0
19,201,28.31,64.37,0
18,197,28.32,64.23,0
14,199,28.31,64.25,0
19,199,28.33,64.25,0
19,200,28.32,64.33,0
0,200,28.34,64.37,0
51,201,28.35,64.39,0
17,210,28.34,64.46,0
18,199,28.33,64.4,0
19,199,28.34,64.44,0
16,201,28.33,64.52,0
19,205,28.33,64.52,0
19,203,28.34,64.45,0
25,203,28.35,64.39,0
18,201,28.36,64.44,0
18,201,28.37,64.36,0
18,200,28.36,64.29,0
18,194,28.4,64.24,0
18,199,28.38,64.19,0
18,199,28.39,64.22,0
18,203,28.38,64.26,0
21,204,28.38,64.27,0
19,195,28.38,64.34,0
18,205,28.38,64.42,0
19,206,28.39,64.39,0
18,208,28.4,64.38,0
18,206,28.38,64.38,0
18,209,28.4,64.37,0
19,205,28.4,64.33,0
18,206,28.4,64.37,0
19,205,28.4,64.31,0
18,205,28.41,64.3,0
18,208,28.41,64.28,0
9,205,28.42,64.2,0
34,207,28.43,64.21,0
18,208,28.43,64.14,0
19,210,28.44,64.12,0
57,204,28.45,64.12,0
18,202,28.44,64.19,0
17,204,28.44,64.15,0
0,204,28.44,64.24,0
19,204,28.45,64.21,0
18,203,28.44,64.27,0
19,206,28.45,64.25,0
21,205,28.45,64.28,0
18,196,28.45,64.28,0
18,113,28.46,64.3,0
15,225,28.46,64.21,0
22,129,28.46,64.17,0
16,111,28.47,64.14,0
18,209,28.48,64.14,0
19,204,28.48,64.11,0
33,206,28.49,64.13,0
18,206,28.48,64.15,0
18,206,28.49,64.16,0
17,207,28.48,64.19,0
15,207,28.48,64.23,0
18,114,28.47,64.31,0
27,116,28.48,64.34,0
18,117,28.48,64.32,0
19,204,28.49,64.32,0
18,206,28.49,64.3,0
16,205,28.49,64.27,0
19,207,28.5,64.26,0
19,206,28.52,64.18,0
17,203,28.52,64.17,0
18,204,28.52,64.15,0
19,197,28.53,64.13,0
15,204,28.53,64.19,0
19,202,28.55,64.17,0
18,200,28.55,64.19,0
19,203,28.54,64.21,0
20,204,28.53,64.21,0
18,204,28.53,64.32,0
20,205,28.53,64.25,0
18,204,28.53,64.3,0
16,210,28.54,64.32,0
34,196,28.54,64.31,0
19,201,28.55,64.25,0
32,200,28.54,64.24,0
19,201,28.57,64.26,0
19,196,28.56,64.2,0
19,202,28.56,64.2,0
20,203,28.57,64.24,0
18,213,28.57,64.24,0
14,200,28.58,64.2,0
13,205,28.58,64.17,0
19,211,28.59,64.18,0
0,206,28.6,64.22,0
21,203,28.59,64.24,0
21,216,28.57,64.35,0
18,206,28.57,64.28,0
17,194,28.56,64.38,0
18,208,28.57,64.44,0
17,208,28.57,64.4,0
1,199,28.59,64.43,0
16,189,28.59,64.37,0
18,201,28.6,64.37,0
19,202,28.61,64.31,0
18,203,28.62,64.29,0
17,203,28.64,64.29,0
18,203,28.62,64.3,0
18,202,28.62,64.25,0
23,202,28.62,64.26,0
15,199,28.6,64.35,0
14,200,28.61,64.3,0
18,201,28.62,64.35,0
19,199,28.63,64.37,0
20,213,28.61,64.42,0
20,109,28.62,64.44,0
17,205,28.61,64.46,0
18,205,28.61,64.43,0
17,202,28.62,64.43,0
24,116,28.62,64.35,0
18,117,28.63,64.33,0
32,115,28.64,64.33,0
27,125,28.67,64.28,0
18,201,28.66,64.26,0
19,198,28.65,64.27,0
19,205,28.66,64.3,0
28,199,28.65,64.32,0
19,200,28.66,64.32,0
18,205,28.66,64.33,0
19,199,28.66,64.38,0
8,201,28.68,64.27,0
18,202,28.66,64.28,0
22,180,28.68,64.3,0
22,202,28.68,64.29,0
18,201,28.68,64.28,0
18,204,28.71,64.21,0
18,200,28.7,64.19,0
19,199,28.71,64.12,0
22,201,28.71,64.13,0
30,200,28.72,64.12,0
4,201,28.73,64.07,0
7,196,28.72,64.07,0
18,115,28.72,64.09,0
19,113,28.73,64.09,0
18,115,28.71,64.17,0
34,114,28.71,64.15,0
22,129,28.7,64.18,0
18,203,28.72,64.16,0
18,203,28.72,64.2,0
19,201,28.73,64.19,0
20,198,28.74,64.21,0
13,203,28.75,64.11,0
18,223,28.73,64.1,0
18,199,28.74,64.07,0
21,217,28.75,64.09,0
15,205,28.75,64.06,0
18,206,28.76,64.07,0
13,204,28.77,64.04,0
19,207,28.77,64.01,0
19,202,28.77,64.01,0
18,203,28.78,64.04,0
19,204,28.78,64.06,0
21,206,28.76,64.11,0
16,205,28.76,64.08,0
22,204,28.76,64.09,0
18,206,28.77,64.13,0
21,204,28.78,64.15,0
21,216,28.78,64.1,0
10,204,28.81,64.11,0
16,203,28.79,64.03,0
15,217,28.8,64.0,0
18,203,28.81,64.0,0
18,201,28.81,63.97,0
15,223,28.81,63.97,0
19,204,28.81,64.0,0
18,205,28.8,63.99,0
18,202,28.83,64.0,0
18,202,28.82,64.05,0
18,202,28.81,64.04,0
19,205,28.81,64.11,0
19,206,28.82,64.1,0
6,206,28.82,64.07,0
17,204,28.82,64.05,0
33,206,28.82,64.01,0
19,202,28.83,63.93,0
29,205,28.84,63.92,0
38,203,28.84,63.94,0
18,201,28.85,63.95,0
19,202,28.85,63.91,0
16,201,28.86,63.89,0
22,204,28.86,63.88,0
19,204,28.86,63.96,0
16,181,28.86,63.96,0
19,197,28.85,64.0,0
18,205,28.86,63.98,0
21,203,28.86,63.97,0
18,198,28.87,63.98,0
20,201,28.86,64.01,0
18,203,28.85,64.0,0
14,202,28.86,63.97,0
9,198,28.87,63.93,0
18,205,28.88,63.9,0
17,209,28.89,63.85,0
18,203,28.88,63.89,0
17,203,28.89,63.83,0
18,200,28.9,63.86,0
18,202,28.9,63.78,0
19,200,28.91,63.8,0
16,201,28.9,63.82,0
19,202,28.89,63.83,0
20,201,28.88,63.91,0
18,203,28.9,63.88,0
24,200,28.91,63.88,0
18,203,28.91,63.87,0
10,203,28.91,63.92,0
20,199,28.9,63.88,0
18,203,28.91,63.91,0
18,202,28.91,63.83,0
33,202,28.92,63.8,0
21,202,28.95,63.81,0
18,202,28.94,63.75,0
14,202,28.96,63.75,0
18,200,28.96,63.7,0
18,202,28.97,63.76,0
18,202,28.95,63.75,0
18,200,28.96,63.77,0
13,202,28.96,63.8,0
18,201,28.95,63.85,0
27,199,28.96,63.78,0
15,200,28.96,63.75,0
19,199,28.97,63.75,0
13,195,28.98,63.72,0
24,199,29.0,63.68,0
18,200,28.99,63.68,0
18,202,28.99,63.68,0
21,211,29.0,63.67,0
15,200,29.01,63.58,0
20,207,29.01,63.64,0
17,204,29.01,63.63,0
18,202,29.0,63.67,0
19,202,29.01,63.71,0
20,204,29.01,63.72,0
14,201,29.0,63.77,0
18,200,29.01,63.79,0
19,203,29.01,63.79,0
18,203,29.0,63.77,0
18,209,29.01,63.8,0
18,205,28.99,63.83,0
18,202,29.0,63.78,0
12,203,29.0,63.8,0
19,203,29.01,63.79,0
19,203,29.01,63.74,0
18,205,29.03,63.75,0
19,202,29.02,63.69,0
17,209,29.02,63.74,0
18,203,29.02,63.68,0
19,202,29.03,63.68,0
22,201,29.04,63.69,0
20,216,29.03,63.76,0
23,202,29.02,63.75,0
17,201,29.03,63.75,0
23,200,29.04,63.76,0
19,202,29.02,63.73,0
18,204,29.03,63.69,0
21,197,29.04,63.68,0
19,192,29.07,63.67,0
19,206,29.07,63.63,0
18,202,29.06,63.6,0
20,216,29.07,63.56,0
20,204,29.08,63.57,0
19,198,29.08,63.55,0
24,197,29.09,63.52,0
25,200,29.1,63.52,0
17,199,29.09,63.57,0
17,195,29.08,63.59,0
17,197,29.08,63.6,0
18,198,29.09,63.59,0
24,200,29.08,63.63,0
17,199,29.07,63.59,0
19,198,29.09,63.59,0
19,198,29.09,63.6,0
18,197,29.09,63.58,0
8,194,29.11,63.58,0
25,196,29.1,63.51,0
20,202,29.11,63.5,0
18,197,29.12,63.48,0
18,196,29.11,63.44,0
18,199,29.13,63.49,0
49,196,29.14,63.45,0
18,195,29.14,63.47,0
23,207,29.12,63.44,0
18,194,29.13,63.45,0
18,194,29.12,63.49,0
21,195,29.11,63.53,0
23,194,29.12,63.54,0
17,176,29.13,63.53,0
19,194,29.13,63.52,0
11,196,29.15,63.55,0
18,196,29.15,63.51,0
18,202,29.15,63.48,0
18,199,29.15,63.47,0
19,199,29.16,63.46,0
20,197,29.18,63.41,0
19,184,29.18,63.39,0
19,199,29.18,63.36,0
19,201,29.19,63.42,0
20,184,29.18,63.42,0
18,200,29.18,63.42,0
33,204,29.17,63.43,0
19,204,29.18,63.47,0
24,202,29.17,63.47,0
40,203,29.18,63.43,0
19,205,29.17,63.46,0
19,201,29.16,63.47,0
16,202,29.18,63.48,0
14,203,29.18,63.48,0
18,200,29.2,63.41,0
18,199,29.19,63.39,0
5,201,29.2,63.41,0
18,204,29.21,63.39,0
19,201,29.21,63.4,0
0,202,29.19,63.39,0
19,200,29.2,63.33,0
18,200,29.21,63.35,0
20,199,29.2,63.43,0
18,198,29.19,63.41,0
21,191,29.2,63.37,0
19,197,29.2,63.44,0
16,198,29.21,63.44,0
18,203,29.21,63.42,0
18,201,29.21,63.42,0
18,199,29.21,63.37,0
20,199,29.23,63.34,0
18,203,29.23,63.33,0
9,203,29.24,63.37,0
18,201,29.24,63.34,0
18,201,29.24,63.34,0
19,202,29.25,63.26,0
18,193,29.25,63.23,0
27,200,29.25,63.32,0
18,200,29.25,63.27,0
9,200,29.25,63.32,0
20,199,29.25,63.28,0
19,200,29.25,63.29,0
18,199,29.25,63.28,0
21,189,29.25,63.33,0
18,203,29.26,63.3,0
18,201,29.27,63.28,0
18,196,29.27,63.21,0
9,202,29.27,63.17,0
18,201,29.28,63.19,0
18,203,29.29,63.23,0
19,205,29.3,63.23,0
23,202,29.31,63.23,0
19,204,29.3,63.22,0
19,203,29.31,63.15,0
18,203,29.31,63.18,0
19,205,29.29,63.22,0
21,220,29.3,63.25,0
15,203,29.31,63.24,0
40,203,29.3,63.2,0
19,202,29.32,63.23,0
19,203,29.31,63.21,0
11,200,29.33,63.14,0
18,202,29.32,63.16,0
20,203,29.33,63.1,0
14,201,29.34,63.06,0
11,203,29.35,63.05,0
18,204,29.34,63.06,0
19,195,29.33,63.12,0
35,204,29.35,63.07,0
18,203,29.36,63.05,0
16,204,29.36,63.08,0
18,204,29.35,63.12,0
18,207,29.35,63.14,0
15,200,29.36,63.09,0
18,203,29.35,63.11,0
18,203,29.35,63.11,0
18,203,29.34,63.13,0
18,206,29.35,63.11,0
10,202,29.37,63.0,0
18,203,29.37,63.07,0
18,200,29.36,62.98,0
21,203,29.38,63.01,0
28,204,29.37,63.08,0
17,204,29.36,63.04,0
23,200,29.37,63.04,0
17,213,29.38,63.03,0
21,203,29.37,63.02,0
18,202,29.37,63.03,0
17,200,29.37,63.03,0
19,201,29.36,63.01,0
17,213,29.38,63.08,0
29,203,29.38,63.08,0
19,205,29.39,63.03,0
18,203,29.4,63.0,0
23,205,29.4,63.04,0
19,204,29.38,62.99,0
8,202,29.39,62.96,0
17,187,29.4,62.98,0
21,217,29.41,62.94,0
18,203,29.42,62.88,0
19,204,29.44,62.83,0
19,206,29.45,62.81,0
18,208,29.46,62.8,0
17,193,29.45,62.84,0
17,205,29.43,62.85,0
15,205,29.43,62.86,0
18,205,29.43,62.91,0
19,205,29.43,62.91,0
19,209,29.42,62.92,0
18,200,29.44,62.92,0
19,204,29.44,62.92,0
19,206,29.45,62.88,0
18,206,29.44,62.85,0
13,205,29.46,62.86,0
17,204,29.47,62.82,0
18,208,29.47,62.79,0
18,203,29.47,62.82,0
34,205,29.48,62.75,0
16,207,29.48,62.79,0
17,220,29.5,62.76,0
19,208,29.48,62.77,0
16,207,29.48,62.73,0
18,209,29.48,62.7,0
18,208,29.49,62.71,0
10,206,29.5,62.79,0
18,207,29.49,62.78,0
19,209,29.49,62.76,0
21,204,29.5,62.75,0
24,204,29.5,62.72,0
19,205,29.5,62.72,0
16,188,29.52,62.72,0
21,204,29.51,62.72,0
19,203,29.52,62.68,0
17,203,29.52,62.72,0
10,208,29.5,62.72,0
20,207,29.52,62.74,0
16,208,29.51,62.78,0
18,204,29.5,62.79,0
19,199,29.49,62.85,0
38,199,29.5,62.88,0
22,203,29.48,62.9,0
50,202,29.5,62.84,0
22,115,29.5,62.84,0
19,204,29.49,62.79,0
9,206,29.52,62.81,0
19,204,29.52,62.78,0
18,206,29.5,62.75,0
19,198,29.52,62.76,0
18,199,29.52,62.77,0
17,202,29.54,62.79,0
19,199,29.53,62.74,0
18,204,29.53,62.73,0
18,203,29.53,62.7,0
50,115,29.52,62.78,0
30,203,29.51,62.8,0
19,200,29.53,62.79,0
19,203,29.54,62.82,0
19,198,29.52,62.84,0
23,202,29.53,62.81,0
17,202,29.52,62.8,0
18,201,29.52,62.81,0
19,199,29.54,62.79,0
18,202,29.57,62.76,0
18,200,29.56,62.73,0
22,200,29.57,62.75,0
20,201,29.57,62.7,0
20,196,29.58,62.67,0
18,201,29.57,62.68,0
24,203,29.56,62.74,0
18,202,29.57,62.69,0
19,203,29.56,62.72,0
24,203,29.58,62.76,0
23,203,29.58,62.74,0
18,200,29.58,62.68,0
21,202,29.59,62.69,0
19,203,29.6,62.68,0
18,204,29.61,62.67,0
21,201,29.6,62.64,0
19,202,29.61,62.65,0
19,201,29.61,62.58,0
23,201,29.61,62.63,0
19,202,29.61,62.62,0
19,202,29.62,62.6,0
19,203,29.62,62.63,0
12,201,29.63,62.6,0
18,200,29.63,62.63,0
19,200,29.61,62.63,0
20,200,29.61,62.62,0
19,201,29.6,62.67,0
22,218,29.6,62.65,0
0,203,29.6,62.69,0
0,202,29.61,62.7,0
18,203,29.61,62.65,0
17,208,29.62,62.64,0
18,204,29.63,62.6,0
17,203,29.64,62.59,0
14,203,29.66,62.56,0
18,203,29.67,62.56,0
23,202,29.64,62.5,0
21,201,29.66,62.53,0
19,201,29.65,62.52,0
21,202,29.65,62.56,0
16,216,29.64,62.58,0
11,203,29.63,62.57,0
27,204,29.65,62.6,0
19,200,29.65,62.6,0
18,204,29.65,62.62,0
19,200,29.65,62.6,0
17,204,29.65,62.53,0
3,206,29.66,62.57,0
18,205,29.66,62.53,0
17,206,29.66,62.48,0
12,201,29.66,62.48,0
19,204,29.66,62.52,0
19,204,29.67,62.46,0
18,205,29.69,62.49,0
18,204,29.69,62.46,0
18,204,29.69,62.42,0
36,203,29.68,62.55,0
19,203,29.67,62.52,0
16,203,29.66,62.56,0
19,205,29.68,62.55,0
19,221,29.68,62.5,0
18,205,29.68,62.47,0
23,202,29.7,62.49,0
19,204,29.7,62.47,0
19,205,29.72,62.4,0
21,216,29.72,62.38,0
19,202,29.7,62.37,0
19,204,29.73,62.35,0
21,204,29.75,62.32,0
19,202,29.74,62.31,0
15,203,29.75,62.33,0
19,202,29.76,62.31,0
0,201,29.74,62.32,0
21,214,29.72,62.37,0
19,200,29.72,62.4,0
10,201,29.72,62.38,0
0,200,29.71,62.43,0
18,201,29.72,62.43,0
8,201,29.72,62.35,0
18,204,29.75,62.34,0
19,204,29.75,62.35,0
0,202,29.75,62.35,0
19,201,29.76,62.31,0
18,197,29.76,62.31,0
23,201,29.77,62.3,0
18,201,29.77,62.28,0
16,213,29.77,62.32,0
17,201,29.76,62.31,0
18,203,29.77,62.32,0
19,200,29.75,62.32,0
18,201,29.75,62.31,0
23,210,29.75,62.36,0
21,208,29.76,62.35,0
19,207,29.76,62.35,0
20,211,29.75,62.36,0
15,207,29.75,62.34,0
18,204,29.76,62.34,0
49,206,29.78,62.29,0
18,212,29.77,62.31,0
20,202,29.77,62.27,0
18,203,29.78,62.29,0
19,211,29.77,62.3,0
18,199,29.79,62.33,0
22,208,29.78,62.31,0
18,201,29.78,62.31,0
18,216,29.77,62.32,0
18,197,29.76,62.31,0
19,201,29.77,62.35,0
18,197,29.77,62.31,0
